sale_id,datetime,quantity,unit_price,customer_id,customer_name,gender,age,customer_city,product_id,product_name,category,color,size,product_price,acquisition_cost,store_id,store_name,region,store_city,store_type,revenue,total_cost,profit,profit_margin_pct,age_group,sale_year,sale_month,sale_month_num,sale_quarter,sale_weekday,is_weekend
18366,2020-05-13 20:00:40,63,409.86,258,Valentina Soares-Leal,Female,63,Horta,519,Repellat,Clothing,Gray,XS,20.87,29.23,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,25821.18,1841.49,23979.69,92.8682964914849,55-64,2020,May,5,Q2,Wednesday,False
18367,2020-05-15 18:46:02,57,80.64,346,Valentina Tavares,Female,35,Olhão,202,Delectus,Clothing,Pink,S,54.14,34.86,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,4596.4800000000005,1987.02,2609.4600000000005,56.770833333333336,35-44,2020,May,5,Q2,Friday,False
18368,2016-08-10 08:20:01,92,287.73,327,Afonso Correia-Barbosa,Male,19,Praia da Vitória,271,Odio,Footwear,Yellow,40,58.57,36.48,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,26471.160000000003,3356.16,23115.000000000004,87.32144719007403,18-24,2016,August,8,Q3,Wednesday,False
18369,2019-03-21 16:14:26,81,414.32,138,Juliana Lopes,Male,29,Paços de Ferreira,163,Voluptatibus,Clothing,Gray,M,83.27,19.28,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,33559.92,1561.68,31998.239999999998,95.3465920061788,25-34,2019,March,3,Q1,Thursday,False
18370,2015-01-13 08:42:28,76,990.5,475,Gaspar Borges,Female,27,Lousada,478,Quam,Clothing,Pink,XXL,50.57,19.73,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,75278.0,1499.48,73778.52,98.00807672892479,25-34,2015,January,1,Q1,Tuesday,False
18371,2020-08-22 18:55:42,66,157.65,934,Constança Soares,Male,31,Castro Marim,73,Recusandae,Footwear,Blue,39,20.68,16.81,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,10404.9,1109.4599999999998,9295.44,89.33713923247701,25-34,2020,August,8,Q3,Saturday,True
18372,2018-12-04 19:48:08,39,670.17,20,Sebastião Vaz,Male,55,Amarante,684,Esse,Clothing,Pink,XL,20.43,43.55,1,Loja Borges S.A.,Central,Leiria,Online,26136.629999999997,1698.4499999999998,24438.179999999997,93.50164883537012,55-64,2018,December,12,Q4,Tuesday,False
18373,2018-08-15 16:26:24,83,456.97,195,Camila Branco,Male,26,Albufeira,399,Recusandae,Footwear,White,41,65.9,23.65,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,37928.51,1962.9499999999998,35965.560000000005,94.8246055539751,25-34,2018,August,8,Q3,Wednesday,False
18374,2020-08-30 03:15:45,24,459.69,862,Luca Mendes,Male,44,Lajes das Flores,577,Commodi,Clothing,Yellow,L,75.28,38.49,1,Loja Borges S.A.,Central,Leiria,Online,11032.56,923.76,10108.8,91.6269659988253,35-44,2020,August,8,Q3,Sunday,True
18375,2023-09-14 11:53:54,58,642.09,897,Edgar Nunes,Female,69,Montijo,985,Possimus,Footwear,Green,39,28.23,15.23,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,37241.22,883.34,36357.880000000005,97.62805837187935,65+,2023,September,9,Q3,Thursday,False
18376,2024-05-21 00:57:16,89,430.62,854,Mário Cardoso,Female,61,Redondo,675,Id,Footwear,Orange,43,45.7,40.66,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,38325.18,3618.74,34706.44,90.55780038084623,55-64,2024,May,5,Q2,Tuesday,False
18377,2015-04-10 18:27:21,23,444.54,302,Melissa Ribeiro,Male,63,Póvoa de Lanhoso,891,Hic,Clothing,Orange,XS,83.67,38.51,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,10224.42,885.7299999999999,9338.69,91.33711252080803,55-64,2015,April,4,Q2,Friday,False
18378,2022-05-15 21:07:57,8,544.43,157,Kevin Amorim,Female,34,Vila Franca do Campo,491,Modi,Clothing,Orange,S,50.25,11.95,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,4355.44,95.6,4259.839999999999,97.80504380728468,25-34,2022,May,5,Q2,Sunday,True
18379,2024-09-11 18:32:21,91,422.29,483,Luna Amorim,Male,59,Moita,112,Voluptates,Footwear,Gray,35,43.6,45.98,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,38428.39,4184.179999999999,34244.21,89.11174785100286,55-64,2024,September,9,Q3,Wednesday,False
18380,2016-09-10 00:38:57,16,547.73,918,Gustavo Lopes,Male,28,Alenquer,557,Quas,Footwear,Purple,45,56.27,26.2,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,8763.68,419.2,8344.48,95.21662132802658,25-34,2016,September,9,Q3,Saturday,True
18381,2023-11-12 08:17:28,75,649.52,879,Fábio Leal-Gaspar,Male,23,Ribeira Grande,377,Dolore,Footwear,Gray,45,79.67,21.46,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,48714.0,1609.5,47104.5,96.6960216775465,18-24,2023,November,11,Q4,Sunday,True
18382,2022-06-10 05:10:42,77,740.0,100,Leonardo Mota,Female,70,Coruche,717,Id,Clothing,Yellow,XS,98.09,43.93,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,56980.0,3382.61,53597.39,94.06351351351351,65+,2022,June,6,Q2,Friday,False
18383,2020-01-16 06:48:35,58,558.25,826,Iara Guerreiro,Female,70,Vouzela,308,Sapiente,Clothing,Pink,XL,94.79,48.73,1,Loja Borges S.A.,Central,Leiria,Online,32378.5,2826.3399999999997,29552.16,91.27093596059113,65+,2020,January,1,Q1,Thursday,False
18384,2021-10-13 04:25:56,76,410.96,630,Emanuel Carneiro,Male,39,Vila Nova de Gaia,928,Nemo,Footwear,Green,38,97.66,24.25,1,Loja Borges S.A.,Central,Leiria,Online,31232.96,1843.0,29389.96,94.09918240218026,35-44,2021,October,10,Q4,Wednesday,False
18385,2014-01-07 11:03:37,89,571.38,596,Bruna Lourenço,Female,26,Murtosa,756,Hic,Footwear,Yellow,39,47.29,11.83,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,50852.82,1052.8700000000001,49799.95,97.92957401379117,25-34,2014,January,1,Q1,Tuesday,False
18386,2015-10-28 01:16:01,27,891.75,286,Ivo Teixeira-Marques,Male,38,Penela,829,Accusantium,Footwear,Blue,35,53.51,41.5,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,24077.25,1120.5,22956.75,95.34622932436221,35-44,2015,October,10,Q4,Wednesday,False
18387,2022-05-31 12:41:13,17,165.6,643,Fábio Faria,Male,52,Monção,360,Dolorem,Footwear,Purple,43,27.11,39.2,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,2815.2,666.4000000000001,2148.7999999999997,76.32850241545893,45-54,2022,May,5,Q2,Tuesday,False
18388,2017-04-16 21:36:06,78,343.37,783,Kelly do Amaral,Male,35,Marco de Canaveses,699,Rem,Clothing,Gray,XL,42.96,38.01,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,26782.86,2964.7799999999997,23818.08,88.93030841366456,35-44,2017,April,4,Q2,Sunday,True
18389,2017-09-14 20:07:10,52,743.32,611,Sebastião Paiva,Female,28,Vendas Novas,621,Rerum,Clothing,Purple,L,38.4,36.36,1,Loja Borges S.A.,Central,Leiria,Online,38652.64,1890.72,36761.92,95.10843243825,25-34,2017,September,9,Q3,Thursday,False
18390,2023-11-01 12:50:17,43,713.12,125,Joel do Gaspar,Female,35,Ponta Delgada,264,Tenetur,Footwear,Blue,43,23.52,24.5,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,30664.16,1053.5,29610.66,96.5643930895221,35-44,2023,November,11,Q4,Wednesday,False
18391,2017-10-21 15:02:46,57,567.13,95,Bruno Barbosa,Male,23,Vila Franca de Xira,52,Voluptate,Clothing,Red,XS,80.09,24.4,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,32326.41,1390.8,30935.61,95.69763546276869,18-24,2017,October,10,Q4,Saturday,True
18392,2014-10-29 19:58:01,90,146.27,251,Paulo Fonseca-Neves,Male,66,Lagos,490,Voluptatibus,Clothing,White,XL,30.51,29.78,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,13164.300000000001,2680.2000000000003,10484.1,79.64039105763314,65+,2014,October,10,Q4,Wednesday,False
18393,2016-12-10 21:38:56,84,290.14,948,Fábio da Anjos,Female,46,Mira,483,Iste,Footwear,Red,38,84.52,16.58,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,24371.76,1392.7199999999998,22979.039999999997,94.28551733645826,45-54,2016,December,12,Q4,Saturday,True
18394,2015-02-11 13:16:47,97,298.84,911,Lara Ribeiro,Female,46,Vila Franca do Campo,368,Nobis,Footwear,White,37,63.7,35.3,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,28987.479999999996,3424.1,25563.379999999997,88.18765894793201,45-54,2015,February,2,Q1,Wednesday,False
18395,2016-08-16 06:40:19,80,824.09,347,Kévim Faria,Male,34,Guimarães,206,Modi,Clothing,White,L,22.59,43.0,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,65927.2,3440.0,62487.2,94.7821233117742,25-34,2016,August,8,Q3,Tuesday,False
18396,2019-01-04 16:58:14,30,379.83,624,Noa Campos,Female,38,Velas,871,Aspernatur,Footwear,Gray,40,57.35,25.88,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,11394.9,776.4,10618.5,93.18642550614749,35-44,2019,January,1,Q1,Friday,False
18397,2017-07-21 22:04:07,79,582.71,123,Erika Moreira,Female,64,Albufeira,778,Laborum,Clothing,Orange,L,24.33,32.78,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,46034.090000000004,2589.62,43444.47,94.37456024437542,55-64,2017,July,7,Q3,Friday,False
18398,2018-08-15 14:30:43,63,504.37,676,Wilson Rocha,Male,43,Moura,146,Eum,Clothing,Yellow,M,86.45,28.4,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,31775.31,1789.1999999999998,29986.11,94.36921307770089,35-44,2018,August,8,Q3,Wednesday,False
18399,2022-04-30 23:48:15,83,404.42,450,Marco Neto,Male,52,Mafra,934,Cumque,Footwear,Orange,41,49.15,20.53,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,33566.86,1703.99,31862.87,94.92359428317096,45-54,2022,April,4,Q2,Saturday,True
18400,2018-12-07 19:28:19,82,277.07,715,Fernando Loureiro-Brito,Male,29,Oliveira do Hospital,900,Sed,Clothing,Red,XL,73.32,23.45,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,22719.739999999998,1922.8999999999999,20796.839999999997,91.53643483596203,25-34,2018,December,12,Q4,Friday,False
18401,2020-12-20 17:33:21,15,364.81,322,Lúcia Pinheiro,Female,47,Ponta Delgada,365,Dignissimos,Footwear,Purple,43,83.2,30.3,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,5472.15,454.5,5017.65,91.69430662536662,45-54,2020,December,12,Q4,Sunday,True
18402,2014-04-14 09:29:51,16,34.43,873,Emanuel Domingues,Male,38,Leiria,306,Eligendi,Footwear,Green,41,62.61,38.65,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,550.88,618.4,-67.51999999999998,-12.256752831832701,35-44,2014,April,4,Q2,Monday,False
18403,2024-02-14 02:31:09,99,452.7,420,Emma Mendes,Female,34,Ourem,208,Unde,Clothing,Blue,XS,61.2,49.77,1,Loja Borges S.A.,Central,Leiria,Online,44817.299999999996,4927.2300000000005,39890.06999999999,89.00596421471172,25-34,2024,February,2,Q1,Wednesday,False
18404,2015-03-01 10:07:41,71,556.18,164,Brian Nogueira-Rocha,Male,22,Vieira do Minho,280,Natus,Footwear,Blue,42,50.19,42.82,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,39488.78,3040.22,36448.56,92.30105361573591,18-24,2015,March,3,Q1,Sunday,True
18405,2017-01-29 08:54:11,95,362.12,676,Wilson Rocha,Male,43,Moura,895,Deleniti,Footwear,Pink,40,49.21,36.3,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,34401.4,3448.4999999999995,30952.9,89.97569866342648,35-44,2017,January,1,Q1,Sunday,True
18406,2017-04-11 22:55:01,86,766.48,548,Emma Pinto,Male,35,Velas,627,Quia,Clothing,Purple,S,64.19,32.76,1,Loja Borges S.A.,Central,Leiria,Online,65917.28,2817.3599999999997,63099.92,95.7259158751696,35-44,2017,April,4,Q2,Tuesday,False
18407,2016-07-13 06:47:54,16,237.87,889,Bianca Paiva,Male,48,Barreiro,269,Hic,Clothing,Red,L,75.91,37.48,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,3805.92,599.68,3206.2400000000002,84.24349434565099,45-54,2016,July,7,Q3,Wednesday,False
18408,2019-08-23 12:11:53,25,277.16,665,Nádia do Araújo,Male,68,Castro Verde,125,Sapiente,Clothing,Red,XL,84.66,45.78,1,Loja Borges S.A.,Central,Leiria,Online,6929.000000000001,1144.5,5784.500000000001,83.48246500216482,65+,2019,August,8,Q3,Friday,False
18409,2018-01-25 12:44:00,95,658.36,25,Jéssica Cunha,Female,25,Alenquer,462,Quaerat,Footwear,Black,36,91.82,46.56,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,62544.200000000004,4423.2,58121.00000000001,92.92788140227232,25-34,2018,January,1,Q1,Thursday,False
18410,2016-07-22 17:11:31,19,721.27,157,Kevin Amorim,Female,34,Vila Franca do Campo,23,Tempore,Footwear,Black,42,92.46,22.17,1,Loja Borges S.A.,Central,Leiria,Online,13704.13,421.23,13282.9,96.9262550778488,25-34,2016,July,7,Q3,Friday,False
18411,2017-03-06 14:00:19,24,761.65,665,Nádia do Araújo,Male,68,Castro Verde,434,Eveniet,Clothing,Blue,XXL,49.68,27.3,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,18279.6,655.2,17624.399999999998,96.41567649182696,65+,2017,March,3,Q1,Monday,False
18412,2021-03-30 17:58:40,22,573.63,555,Martim Abreu,Male,69,Vila Real,553,Omnis,Footwear,Green,42,57.78,11.0,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,12619.86,242.0,12377.86,98.0823876017642,65+,2021,March,3,Q1,Tuesday,False
18413,2021-01-10 13:24:44,60,692.59,230,Gaspar Silva,Female,42,Vila Viçosa,747,Quis,Footwear,Orange,39,58.81,29.41,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,41555.4,1764.6,39790.8,95.753620468098,35-44,2021,January,1,Q1,Sunday,True
18414,2015-10-02 07:22:41,48,900.95,481,Alícia Assunção,Female,56,Sines,937,Dolores,Clothing,Orange,L,57.02,37.31,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,43245.600000000006,1790.88,41454.72000000001,95.85881569454465,55-64,2015,October,10,Q4,Friday,False
18415,2017-11-02 21:08:03,27,172.22,771,Camila Pires-Guerreiro,Female,22,Vila Franca do Campo,914,Deserunt,Clothing,Pink,XL,50.24,11.85,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,4649.94,319.95,4329.99,93.11926605504588,18-24,2017,November,11,Q4,Thursday,False
18416,2020-04-21 06:28:55,25,33.3,154,Bruno Lourenço,Female,21,Moita,9,Aliquam,Footwear,Pink,36,95.57,18.6,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,832.4999999999999,465.00000000000006,367.49999999999983,44.14414414414413,18-24,2020,April,4,Q2,Tuesday,False
18417,2021-09-21 17:31:09,82,611.56,695,Bernardo Antunes,Male,29,Cascais,440,Sequi,Clothing,Pink,XL,77.63,19.92,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,50147.92,1633.44,48514.479999999996,96.74275622996925,25-34,2021,September,9,Q3,Tuesday,False
18418,2023-04-11 02:30:21,55,34.33,656,Amélia Gonçalves,Female,48,Santiago do Cacém,847,Sapiente,Clothing,Orange,M,94.67,49.72,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,1888.1499999999999,2734.6,-846.45,-44.82959510632101,45-54,2023,April,4,Q2,Tuesday,False
18419,2023-04-24 15:26:23,25,106.85,220,Vicente Valente,Female,57,Barrancos,610,Maiores,Clothing,Blue,S,45.8,14.59,1,Loja Borges S.A.,Central,Leiria,Online,2671.25,364.75,2306.5,86.34534394010295,55-64,2023,April,4,Q2,Monday,False
18420,2023-08-17 12:49:46,44,618.58,743,Cláudio Leal,Female,37,Lisboa,835,Architecto,Footwear,Green,41,26.38,28.43,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,27217.52,1250.92,25966.6,95.4039897830515,35-44,2023,August,8,Q3,Thursday,False
18421,2018-08-28 00:14:59,49,180.07,646,Luana Morais-Marques,Male,26,Horta,820,Soluta,Footwear,Yellow,40,58.0,16.17,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,8823.43,792.33,8031.1,91.02015882712278,25-34,2018,August,8,Q3,Tuesday,False
18422,2014-09-19 14:58:43,22,404.19,738,Duarte Anjos,Female,44,Odemira,784,Sit,Footwear,Yellow,44,84.92,17.69,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,8892.18,389.18,8503.0,95.6233454563448,35-44,2014,September,9,Q3,Friday,False
18423,2015-05-06 05:14:59,52,112.78,372,Luciana-Luana Vicente,Female,20,Coruche,838,Eos,Clothing,Gray,XS,54.99,43.97,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,5864.56,2286.44,3578.1200000000003,61.01259088490867,18-24,2015,May,5,Q2,Wednesday,False
18424,2019-10-13 14:56:16,98,625.48,841,Nicole Ribeiro,Female,19,Santiago do Cacém,161,Eius,Footwear,Pink,45,25.95,11.05,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,61297.04,1082.9,60214.14,98.23335678199143,18-24,2019,October,10,Q4,Sunday,True
18425,2019-08-28 03:37:39,96,693.96,801,Bárbara Brito,Male,29,Loulé,758,Laudantium,Footwear,White,43,85.06,12.06,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,66620.16,1157.76,65462.4,98.26214767421753,25-34,2019,August,8,Q3,Wednesday,False
18426,2014-04-16 22:02:40,14,870.05,907,Violeta Tavares,Female,58,Loures,474,Reiciendis,Clothing,White,L,37.65,25.36,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,12180.699999999999,355.03999999999996,11825.66,97.08522498706972,55-64,2014,April,4,Q2,Wednesday,False
18427,2014-09-07 00:00:07,34,863.07,866,Sebastião Garcia,Male,46,Vendas Novas,294,Incidunt,Clothing,Gray,S,97.75,29.37,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,29344.38,998.58,28345.8,96.59703152699085,45-54,2014,September,9,Q3,Sunday,True
18428,2014-09-13 01:04:17,96,542.0,106,Lara Magalhães,Female,62,Terras de Bouro,481,Eum,Footwear,Yellow,38,22.43,20.81,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,52032.0,1997.7599999999998,50034.24,96.16051660516605,55-64,2014,September,9,Q3,Saturday,True
18429,2023-07-10 00:23:56,49,707.27,14,Luana-Jéssica Carneiro,Female,22,Reguengos de Monsaraz,183,Impedit,Clothing,Green,S,23.0,19.03,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,34656.229999999996,932.47,33723.759999999995,97.30937265824932,18-24,2023,July,7,Q3,Monday,False
18430,2014-02-06 00:01:00,26,828.77,21,Raquel-Renata Sá,Male,70,Aljezur,702,Sint,Footwear,Purple,44,99.35,25.77,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,21548.02,670.02,20878.0,96.89057277652424,65+,2014,February,2,Q1,Thursday,False
18431,2017-02-02 22:32:38,1,903.96,245,Frederico Correia-Nunes,Male,26,Serpa,675,Id,Footwear,Orange,43,45.7,40.66,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,903.96,40.66,863.3000000000001,95.50201336342316,25-34,2017,February,2,Q1,Thursday,False
18432,2015-01-09 22:26:23,24,519.6,222,Érica Gonçalves,Female,36,Portel,482,Aliquid,Footwear,Green,44,82.95,30.58,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,12470.400000000001,733.92,11736.480000000001,94.11470361816782,35-44,2015,January,1,Q1,Friday,False
18433,2020-12-04 14:18:08,98,650.58,365,Vítor Andrade,Female,46,Loures,343,Nihil,Clothing,Gray,XS,74.19,22.79,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,63756.840000000004,2233.42,61523.420000000006,96.49697193273694,45-54,2020,December,12,Q4,Friday,False
18434,2019-12-01 00:12:39,79,911.04,392,Jaime da Nascimento,Male,51,Braga,973,Autem,Footwear,White,44,41.52,43.75,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,71972.16,3456.25,68515.91,95.19779592553566,45-54,2019,December,12,Q4,Sunday,True
18435,2023-12-07 22:20:34,11,551.51,52,Petra Machado,Male,31,Amares,258,Voluptates,Clothing,Gray,XL,48.57,26.25,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,6066.61,288.75,5777.86,95.24034015702344,25-34,2023,December,12,Q4,Thursday,False
18436,2022-09-04 20:56:03,41,750.13,853,Victória Ribeiro,Male,52,Horta,294,Incidunt,Clothing,Gray,S,97.75,29.37,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,30755.329999999998,1204.17,29551.159999999996,96.08467865569968,45-54,2022,September,9,Q3,Sunday,True
18437,2021-04-13 20:53:47,89,759.58,260,Kelly Sá,Male,47,Almeida,463,Pariatur,Footwear,Orange,39,79.49,12.29,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,67602.62000000001,1093.81,66508.81000000001,98.3820005792675,45-54,2021,April,4,Q2,Tuesday,False
18438,2023-06-03 16:13:19,21,401.52,289,Clara Tavares,Female,50,Fátima,380,Quibusdam,Clothing,Orange,XXL,45.45,40.72,1,Loja Borges S.A.,Central,Leiria,Online,8431.92,855.12,7576.8,89.85853755728232,45-54,2023,June,6,Q2,Saturday,True
18439,2020-05-26 06:48:14,30,261.36,596,Bruna Lourenço,Female,26,Murtosa,54,Consequatur,Footwear,Red,36,79.71,21.38,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,7840.8,641.4,7199.400000000001,91.81971227425774,25-34,2020,May,5,Q2,Tuesday,False
18440,2015-06-17 17:24:19,47,902.78,652,Fabiana Mendes,Female,51,Oliveira do Hospital,711,Qui,Footwear,Black,38,86.5,39.11,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,42430.659999999996,1838.17,40592.49,95.6678260484282,45-54,2015,June,6,Q2,Wednesday,False
18441,2019-03-14 13:56:30,62,876.81,924,Enzo Tavares,Male,58,Sever do Vouga,424,Sunt,Clothing,Yellow,L,48.18,23.44,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,54362.219999999994,1453.28,52908.939999999995,97.32667282535556,55-64,2019,March,3,Q1,Thursday,False
18442,2015-12-10 01:33:27,93,167.66,306,Duarte Domingues,Female,45,Fundão,94,Illum,Footwear,Green,45,54.24,38.08,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15592.38,3541.44,12050.939999999999,77.28736729094597,45-54,2015,December,12,Q4,Thursday,False
18443,2021-02-05 16:41:39,2,8.24,326,Joel Cruz,Female,35,Cuba,707,Tenetur,Clothing,Purple,XL,68.61,16.04,1,Loja Borges S.A.,Central,Leiria,Online,16.48,32.08,-15.599999999999998,-94.66019417475727,35-44,2021,February,2,Q1,Friday,False
18444,2016-06-05 05:27:42,77,472.45,439,Teresa Leite,Female,54,Ponta Delgada,376,Officiis,Footwear,Red,39,47.24,15.45,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,36378.65,1189.6499999999999,35189.0,96.72981267859032,45-54,2016,June,6,Q2,Sunday,True
18445,2015-03-06 13:45:39,68,58.35,763,Mariana Maia,Female,69,Ansião,502,Excepturi,Clothing,Pink,L,98.89,48.84,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,3967.8,3321.1200000000003,646.6799999999998,16.298200514138813,65+,2015,March,3,Q1,Friday,False
18446,2015-09-05 04:23:56,53,596.93,986,Mateus Valente,Male,42,Vila do Corvo,926,Neque,Footwear,Orange,44,29.06,38.32,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,31637.289999999997,2030.96,29606.329999999998,93.58048682425076,35-44,2015,September,9,Q3,Saturday,True
18447,2015-09-02 05:38:45,46,847.98,916,Íris Pereira,Female,54,Azambuja,535,Sequi,Footwear,Black,35,67.29,38.12,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,39007.08,1753.52,37253.560000000005,95.50461095780561,45-54,2015,September,9,Q3,Wednesday,False
18448,2014-01-29 22:39:50,78,446.46,962,Alexandre do Carneiro,Male,33,Lagos,887,Occaecati,Footwear,Red,45,91.25,30.76,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,34823.88,2399.28,32424.6,93.11024503874927,25-34,2014,January,1,Q1,Wednesday,False
18449,2024-01-22 02:34:10,49,500.58,8,Leonor Loureiro,Female,21,Cabeceiras de Basto,261,Consequuntur,Footwear,Blue,41,34.34,30.63,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,24528.42,1500.87,23027.55,93.88109792640537,18-24,2024,January,1,Q1,Monday,False
18450,2022-08-24 16:48:31,87,198.93,632,Kelly-Leonor Neves,Female,47,Funchal,31,Veritatis,Clothing,Green,M,93.96,47.52,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,17306.91,4134.240000000001,13172.669999999998,76.11220027145225,45-54,2022,August,8,Q3,Wednesday,False
18451,2019-08-09 14:21:14,41,111.46,196,Bárbara Abreu,Male,58,Vila do Bispo,93,Dolorem,Clothing,Orange,L,78.25,22.19,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,4569.86,909.7900000000001,3660.0699999999997,80.09151265027813,55-64,2019,August,8,Q3,Friday,False
18452,2015-03-22 17:32:56,69,121.94,586,David Santos-Cardoso,Female,65,Vila Nova de Poiares,902,Perferendis,Clothing,Yellow,XL,94.73,35.33,1,Loja Borges S.A.,Central,Leiria,Online,8413.86,2437.77,5976.09,71.02673445957028,65+,2015,March,3,Q1,Sunday,True
18453,2022-09-14 11:32:58,82,808.72,973,Wilson Valente,Male,51,Santa Cruz das Flores,305,Laudantium,Clothing,Green,M,45.85,30.51,1,Loja Borges S.A.,Central,Leiria,Online,66315.04000000001,2501.82,63813.22000000001,96.22737164902561,45-54,2022,September,9,Q3,Wednesday,False
18454,2023-12-16 16:43:29,23,963.42,550,Isabela Borges,Female,69,Machico,896,Voluptas,Clothing,Green,M,38.45,13.59,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,22158.66,312.57,21846.09,98.58940026156816,65+,2023,December,12,Q4,Saturday,True
18455,2021-03-30 12:44:31,27,320.97,937,Rita Anjos,Male,26,Lagos,714,Esse,Footwear,Red,41,84.04,11.59,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,8666.19,312.93,8353.26,96.38907062965386,25-34,2021,March,3,Q1,Tuesday,False
18456,2018-02-12 13:10:57,67,254.46,232,Sandro Antunes-Cruz,Female,57,Amadora,956,In,Footwear,Green,41,45.14,39.26,1,Loja Borges S.A.,Central,Leiria,Online,17048.82,2630.42,14418.4,84.57124891928004,55-64,2018,February,2,Q1,Monday,False
